704450,159413116,76561198147061883,0,2,3238,182,3059,1709074934,Amazing,1709063449,1709063449,True,0,0,0,0,True,False,False
704450,159404670,76561198796274338,0,1,44641,12567,44637,1709079075,"i loved this game 20 yrs ago,  just redownloaded it and fell in love again!!",1709054496,1709054496,True,0,0,0,0,True,False,False
704450,159401366,76561198037665294,0,13,79,62,16,1709056544,"Classic, one of my favourties.",1709050941,1709050941,True,0,0,0,0,True,False,False
704450,159367464,76561198365678903,0,12,17716,100,17616,1709013737,"If you like DnD, RPG's or adventure games this is without doubt one of the greatest ever made.  I have played this since it came out (2000ish), and played it through more than once, it is so good, they are still updating it 20 years later, and I am about to play it some more, so do yourself a favour and play this game..",1709005152,1709005152,True,0,0,0,0,True,False,False
704450,159361856,76561197993265632,0,6,4118,1,4118,1708997158,"One of THE classics. Seriously, if you have never played this game, then I am sad. It would make my list of top ten games of all time, and that isn't something I say lightly.",1708997448,1708997448,True,0,0,0,0,True,False,False
704450,159355942,76561198371921140,115,2,8267,97,8267,1708983823,"I first encountered the Diamond Edition as a kid back in 2007, and the nostalgia made me buy it back in 2018. I've decided to write this review after finally getting a chance to revisit the main campaign in multiplayer.

[h3]Engaging Story and Open World:[/h3]

The narrative, starting with a helpful tutorial academy, unfolds across open-world chapters divided into manageable segments. Players can tackle these sequentially or simultaneously, fostering a sense of freedom. Exploring these rich environments, with their captivating side quests and intriguing plot twists, is truly rewarding.

[h3]Minor Drawbacks:[/h3]

The lack of scaling difficulty within segments can be problematic. For instance, Chapter 1 recommends starting with the Peninsula, while the Docks, although technically accessible from the start, presents a more significant challenge. Additionally, the voice acting, primarily reserved for key characters, necessitates reading most dialogue boxes. While this encourages attentive reading, it can detract from the immersion. Finally, repeated playthroughs can feel repetitive unless players experiment with different approaches or take breaks to avoid burnout.

[h3]Dungeons & Dragons and Beyond:[/h3]

The game leverages the deep and intricate mechanics of the D&D system. Even though my experience is limited to casual play, I've been able to grasp the core mechanics and gameplay loop well.
Notably, it offers a powerful module creation tool, empowering players to craft their own adventures. Despite releasing in 2002, the visuals hold up remarkably well.

[h3]Multiplayer:[/h3]

The multiplayer experience, just as I remembered from childhood, is fantastic. Setting up lobbies and seamlessly connecting with friends across continents is a breeze. Our only problem involved losing a crucial key due to character saving issues, leading to a soft lock. Fortunately, the presence of a Dungeon Master (a player with administrative capabilities, including NPC control and dialogue, and enemy spawning) allowed us to recover and continue the adventure. This feature, responsibly used, can significantly enhance gameplay.

[h3]In Conclusion:[/h3]

For anyone captivated by fantasy, roleplaying, or medieval adventures, Neverwinter Nights is a must-play. It truly shines in its exceptional multiplayer mode, making it a fantastic choice for friends looking to embark on a shared journey.",1708989601,1708989601,True,1,0,0.52173912525177002,0,True,False,False
704450,159288925,76561198145500474,0,1,126710,244,126465,1708994355,Its alright.,1708905435,1708905435,True,1,0,0.523809552192687988,0,True,False,False
704450,155985891,76561198023309552,0,62,33771,10333,32227,1709078730,"It's a real time with pause cRPG with multiplayer persistent worlds. What more could I ask for?

Play Arelith, its fantastic.
https://wiki.nwnarelith.com/New_player_guide",1705258700,1708850025,True,0,0,0,0,True,False,False
704450,159138642,76561198054595321,0,4,2115,1473,1386,1708866624,"Have played this since original release and bought it four times in my life. First three were physical copies that people have damaged beyond repair. Great game, fun story, and tons of community created content to go through. The Aurora toolset allows you to create your own content as well.",1708772724,1708772724,True,0,0,0,0,True,False,False
704450,158626509,76561198190915194,0,5,3982,2842,1688,1709003244,"Almost perfect virtual DND. The visual upgrades are pretty much optional and don't detract from the atmosphere of the original game. I highly recommend the B2 Keep on the Borderlands module. I wish someone would make an Eberron/Dark Sun campaign. Don't forget persistent worlds, they're basically small MMORPGs. I recommend ""Ever Cursed"".














w a t e r d h a v i a n   c r e a t u r e s",1708264155,1708729262,True,0,0,0,0,True,False,False
704450,159090049,76561198036886265,196,40,539,303,539,1708721232,"I can only comment on this as a single-player experience, but in that respect this game just felt lacking, and far more geared towards multi-player adventuring. 

There's just not much meat on the bone here sadly. The areas are empty and bland, companions feel like little more than mechanical bystanders, and the story is serviceable but certainly nothing gripping either. 

But the big thing which killed the experience for me was the combat. It's just so straightforward and easy, that the game essentially plays itself. Tactics are barely required beyond setting up your character, and it all just felt a bit too auto-piloty for me. 

Neverwinter Nights sits in that awkward early-3D era bracket where it hasn't the chops of it's predecessors such as Baldur's Gate 2 (nowhere near in fact), but it's also very dated when compared to more recent games such as Dragon Age: Origins too. I'm not saying it's a bad game, it's not, but it's hard to recommend a game which is just superseded by both older and newer games.",1708721726,1708721726,False,1,0,0.518645346164703369,0,True,False,False
704450,159012618,76561198060102425,0,1,25829,58,25770,1708648062,Favorite oldy,1708644671,1708644671,True,0,0,0,0,True,False,False
704450,159012523,76561197985132289,2570,87,12807,4227,12787,1708646296,"I mean. It's Neverwinter Nights with some cool touch-ups and every decent module in one package. Either you liked Neverwinter Nights 20 years ago and you'll like it now, or it's not your thing.

Personally, I liked it overall. Had some weird bugs in each of the big three campaigns, but still a fun experience. Just save often.",1708644563,1708644563,True,0,0,0,0,True,False,False
704450,158929692,76561198065504875,0,5,4165,0,4165,1623562701,"This is a Classic. If you like rpgs, dnd, tabletop games, adventure games, medieval fantasy and turn-based combat this game is for you. Beautiful adaptation of the world of Forgotten Realms",1708558267,1708558267,True,0,0,0,0,True,False,False
704450,158864621,76561199594954717,0,1,3039,378,2927,1708497747,"Classic CRPG comfort food. A bit janky but cool vibes, nothing is too hard and the characters, options, feats and such are manageable. You don't have to go full minmax, altho if it is your jam go wild. 
",1708490840,1708490840,True,0,0,0,0,True,False,False
704450,158691645,76561198030320906,0,3,730,730,436,1708915329,"It's an old game,. but this keeps it fresh as can be. Download some new modules/stories and it's perfect. Play through old D&D classics or plenty of newer 3e stories. Of course D&D is in 5e now, but few computer games use 5e and none(?) use 4e. Professional writers are behind the official campaign and main DLC. Worth it. Support these people at all cost!",1708316042,1708316042,True,0,0,0,0,True,False,False
704450,158686020,76561199440541958,0,2,20017,28,20013,1708745144,enjoyable,1708310136,1708310136,True,0,0,0,0,True,False,False
704450,116943950,76561198072644488,0,10,19267,1997,18798,1708302431,The only game I've bought more times than Baldurs Gate.,1655157235,1708214908,True,28,15,0.778762996196746826,0,True,False,False
704450,158551505,76561198070246549,76,8,468,468,236,1708223714,"Great old school D&D play, now with an updated patch to fix many bugs.",1708194764,1708194764,True,0,0,0,0,True,False,False
704450,158503619,76561198007909014,0,10,10672,0,10672,1690769540,"These absolute chads are still updating the game. Too bad the thousands of hours I spent on this as a kid don't show here. Actually, maybe that's a good thing.",1708148667,1708148667,True,7,1,0.610864341259002686,1,True,False,False
704450,158488905,76561198049661810,0,18,2494,0,2494,1580694199,"This game defined much of my childhood, one of the greatest games of all time. The people who got it working and put it on Steam are absolute saints, absolutely incredible work.",1708133253,1708133253,True,1,0,0.501329779624938965,0,True,False,False
704450,158480058,76561198067258863,0,4,652,4,648,1708214513,So good in its time. Still worth playing if you liked D&D 3e.,1708122916,1708122916,True,1,0,0.501329779624938965,0,True,False,False
704450,158439029,76561199045384611,0,2,180576,19853,164178,1709078740,good game,1708082367,1708082367,True,1,0,0.501329779624938965,0,True,False,False
704450,158430842,76561198012831206,250,33,1137,0,1137,1689056359,A++++++++++++++++,1708071264,1708071264,True,1,0,0.477517426013946533,0,True,False,False
704450,158422568,76561197965873162,0,2,7949,1832,6313,1709019813,"A gem from a forgotten era when games were extensible, free and made with love. Despite being over two decades old, the online community is still thriving and the game's toolkit and Dungeon Master set makes it so easy to create compelling adventurers of your own. The graphics are obviously a little dated, but the game's wonderful, timeless aesthetic makes it an all around terrific experience.",1708059492,1708059492,True,2,0,0.501329779624938965,0,True,False,False
704450,158395906,76561197965296084,0,1,2004,424,1702,1709052162,"I liked this game as a kid. Didn't care about the main story that much, but played online with a good friend. It makes me happy to see these ""persistent worlds"" still holding up after decades. I am playing the Against the Cult of the Reptile God now, one of my favorite adventures, and this is a good adaptation of it. We play it together with my son, and he is enthralled by his knight's adventures. Happy times. The circle of life.",1708025639,1708025639,True,5,0,0.560664832592010498,0,True,False,False
704450,158386459,76561198079731270,0,1,8473,1208,7264,1709063924,Excellent retro RPG.  As a relatively simple RPG its a good introduction to this type of game.  Fun,1708015880,1708015880,True,1,0,0.501329779624938965,0,True,False,False
704450,158193641,76561198049000624,0,7,1334,0,1334,1563917450,"It's one of my first video games, lots of nostalgia, but plays pretty well",1707782566,1707782566,True,1,0,0.501329779624938965,0,True,False,False
704450,158144295,76561198212692520,0,114,1154,615,393,1708846684,"Very old school RPG that does not utilize a pause system format. This slows combat but works well. There could have been some quality of life improvements, but overall it is still fun. 4-player co-op is great as well!",1707729194,1707729194,True,2,0,0.501329779624938965,0,True,False,False
704450,158140636,76561198035915039,454,155,1156,616,394,1708846689,Pretty fun old school rpg with slower paced combat that works well without using the pause system. Better with friends!,1707723549,1707723549,True,1,0,0.501329779624938965,0,True,False,False
704450,158085255,76561198051390515,0,39,390,0,390,1685266137,"Some of the best and some of the worst of PC role-playing.
Allow me to break it down with pros and cons.

Pros:
-Epic music by Jeremy Soule, also known for his work on the later Elder Scrolls games and Icewind Dale
-Even without extra DLC, there is quite a breadth of adventure to be found with the default campaigns and expansions alone
-Many class and race combinations can be mastered and each playthrough can be different each time a player goes through an adventure
-You can make your own adventure campaigns and even use them for multi-player campaigns if you're so inclined

Cons:
-The graphics were very ugly even for a game in 2002
-The engine and gameplay can come off as hopelessly dated and kind of janky to interact with
-Minor tweaks and graphical updates can't really mask how ugly some parts of the game can look
-Due to the nature of the Aurora engine, even modern computers may sometimes experience performance drops during certain parts of the game's campaigns
-There isn't as much depth in terms of choices as there could have been, with the player being essentially useless in preventing some particular events from happening
-Even with the largest UI text size enabled, on a 1080p display it's still possible to come across some small, pixelated or blurry text

Would I recommend Neverwinter Nights?
I would say yes, obviously, but I do feel like a bit more could have been done to truly bring it into the next generation of systems.
That doesn't diminish what's on offer, but it also doesn't give it much extra value.
The additional campaigns on offer for this new version of Neverwinter Nights, though?
Pretty epic in their own right, and while completely optional, I'd say they're worth a try.",1707663443,1707663443,True,3,0,0.527058005332946777,0,True,False,False
704450,158071432,76561198160246677,0,10,1584,0,1563,1707652949,great,1707651689,1707651689,True,0,0,0,0,True,False,False
704450,157965588,76561198117703590,0,8,18513,2693,14047,1709035905,"I play Arelith PW, Nuff Said.",1707531961,1707531986,True,1,0,0,0,True,False,False
704450,157937132,76561198154044164,0,58,688,0,404,1707789048,"It's like an amalgamation of Morrowind, KOTOR, and Baldur's Gate",1707499631,1707499631,True,6,0,0.58294367790222168,0,True,False,False
704450,157869504,76561198033285332,0,8,3482,0,3459,1707423704,"Good old classic, I love D&D!",1707416262,1707416262,True,1,0,0,0,True,False,False
704450,157831837,76561198119795251,0,10,2859,165,2324,1708422898,"I bought this game because I figured I could leave it running behind a more recent AAA title I like with [i] very [/i] long load screens. At first, it was a fun way to pass 5 minutes while waiting for the campaign map to load after battles, but before long I was playing this and leaving the other, modern game in the background.

The story of the first module is pretty weak but easy to follow and even fun if you can just take joy in clearing out dungeons and really working hard to keep the story progressing. It's not good per-se but it's easy to follow and there are awesome successes and failures. Like a true, classic RPG, it's the diversions - the unexpected stops along the journey - that make the long road from lvl1 scrub to lvl 100 Mafia Boss so rewarding.

What actually feels good about this game is the ambiance. I noticed this walking through the streets of neverwinter. Instead of music there's a symphony of violence: the quivering voices of frightened people begging for their lives, screaming in fear or pain - the cacophony of large objects, including fellow human beings being beaten and tossed against the floor and off the walls - paired with the chunky-yet-aesthetic world design of the early 2000's at it's banal finest. I was completely immersed: the action on-screen was standard RPG stuff, point-and-klick, kill zombies - but the sounds of people being brutalized within their homes as I rushed through city streets I hadn't quite memorized: that's what stuck with me.

In my 40 hours I have only completed probably 25 - 30% of the main story, and as you may know, that is a very, very small fraction of the content available when you consider the base package comes with 3 sub-modules of very generous length, that most say are [i] much [/i] better than the main model I can reference.

In short, played this for the first time in December 2023, and it held up pretty well ~~ 20 years after hitting shelves",1707377382,1707377382,True,8,0,0.60904991626739502,0,True,False,False
